Security ID,The Date of this Price,Option Symbol,Expiration Date of the Option,Date on Which the Option Last Traded,"C=Call, P=Put",Strike Price of the Option Times 1000,Highest Closing Bid Across All Exchanges,Lowest  Closing Ask Across All Exchanges,Volume,Open Interest for the Option,Unique ID for the Option Contract,Forward Price,Index Flag,Description of the Issuing Company,"(A)merican, (E)uropean, or ?"
108105,20190603,SPX 190719C2865000,20190719,20190603,C,2865000,14.9,15.3,11,1424,128337730,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2870000,20190719,20190603,C,2870000,13.6,14,62,2393,128337731,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2875000,20190719,20190603,C,2875000,12.5,12.9,307,8950,127972943,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2880000,20190719,20190603,C,2880000,11.5,11.8,37,355,128337732,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2885000,20190719,20190603,C,2885000,10.5,10.8,2,642,128337733,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2890000,20190719,20190603,C,2890000,9.6,9.9,36,621,128337734,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2895000,20190719,20190603,C,2895000,8.7,9,16,124,128337735,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2900000,20190719,20190603,C,2900000,7.9,8.2,2914,23554,127972944,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2905000,20190719,20190603,C,2905000,7.2,7.5,7,366,128337736,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2910000,20190719,20190603,C,2910000,6.5,6.8,298,13168,128337737,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2915000,20190719,20190603,C,2915000,5.9,6.2,36,4662,128337738,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2920000,20190719,20190603,C,2920000,5.3,5.6,25,536,128337739,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2925000,20190719,20190603,C,2925000,4.8,5.1,2127,8847,127972945,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2930000,20190719,20190603,C,2930000,4.3,4.6,495,805,128337740,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2935000,20190719,20190603,C,2935000,3.9,4.2,4,501,128337741,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2940000,20190719,20190603,C,2940000,3.5,3.8,87,2271,128337742,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2945000,20190719,20190603,C,2945000,3.2,3.4,177,596,128337743,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2950000,20190719,20190603,C,2950000,2.85,3.1,187,24913,127972946,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2955000,20190719,20190603,C,2955000,2.6,2.8,40,323,128337744,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2960000,20190719,20190603,C,2960000,2.35,2.5,16,2997,128337745,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2965000,20190719,20190603,C,2965000,2.1,2.3,1,210,128337746,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2970000,20190719,20190603,C,2970000,1.9,2.1,21,533,128337747,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2975000,20190719,20190603,C,2975000,1.7,1.9,318,18899,127972947,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2980000,20190719,20190603,C,2980000,1.55,1.75,859,1997,128337748,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2985000,20190719,20190603,C,2985000,1.4,1.55,11,613,128337749,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2990000,20190719,20190603,C,2990000,1.25,1.4,8,1794,128337750,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C2995000,20190719,20190603,C,2995000,1.15,1.3,2,85,128337751,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3000000,20190719,20190603,C,3000000,1.05,1.15,6679,29299,127972948,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3005000,20190719,20190603,C,3005000,0.95,1.05,11,969,128337752,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3010000,20190719,20190603,C,3010000,0.85,1,9,3316,128337753,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3015000,20190719,20190603,C,3015000,0.8,0.9,28,113,128337754,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3020000,20190719,20190603,C,3020000,0.7,0.8,10,981,128337755,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3025000,20190719,20190603,C,3025000,0.65,0.75,45,7924,127972949,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3030000,20190719,20190531,C,3030000,0.6,0.7,0,2781,128337756,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3035000,20190719,20190603,C,3035000,0.55,0.65,1,145,128337757,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3040000,20190719,20190603,C,3040000,0.5,0.55,1319,1551,128337758,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3045000,20190719,20190603,C,3045000,0.45,0.55,51,558,128337759,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3050000,20190719,20190603,C,3050000,0.4,0.5,14,22109,127972950,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3055000,20190719,20190531,C,3055000,0.35,0.45,0,1302,128372044,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3060000,20190719,20190603,C,3060000,0.35,0.45,1,1266,128337760,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3065000,20190719,20190603,C,3065000,0.3,0.4,6,1259,128462563,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3070000,20190719,20190603,C,3070000,0.3,0.35,119,594,128337761,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3075000,20190719,20190531,C,3075000,0.25,0.35,0,16639,127972951,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3080000,20190719,20190603,C,3080000,0.25,0.35,244,649,128337762,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3085000,20190719,20190603,C,3085000,0.25,0.3,49,1198,128505311,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3090000,20190719,20190531,C,3090000,0.2,0.3,0,505,128337763,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3095000,20190719,20190603,C,3095000,0.2,0.25,49,178,128526703,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3100000,20190719,20190531,C,3100000,0.15,0.25,0,12922,127972952,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3105000,20190719,20190530,C,3105000,0.15,0.25,0,729,128526704,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3110000,20190719,20190531,C,3110000,0.15,0.25,0,3482,128337764,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3115000,20190719,20190530,C,3115000,0.15,0.25,0,1010,128600808,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3120000,20190719,20190530,C,3120000,0.15,0.25,0,417,128372045,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3125000,20190719,20190531,C,3125000,0.1,0.2,0,6304,128063926,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3130000,20190719,20190516,C,3130000,0.1,0.2,0,1099,128462564,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3135000,20190719,20190529,C,3135000,0.1,0.2,0,12,128827371,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3140000,20190719,20190530,C,3140000,0.1,0.2,0,3060,128462565,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3145000,20190719,20190508,C,3145000,0.1,0.2,0,200,128827372,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3150000,20190719,20190530,C,3150000,0.1,0.15,0,10470,127972953,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3155000,20190719,20190529,C,3155000,0.1,0.2,0,131,128827373,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3160000,20190719,20190529,C,3160000,0.1,0.15,0,234,128505312,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3170000,20190719,20190603,C,3170000,0.1,0.15,150,117572,128526705,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3175000,20190719,20190531,C,3175000,0.1,0.15,0,2515,128372046,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3180000,20190719,20190529,C,3180000,0.05,0.15,0,152,128526706,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3190000,20190719,20190530,C,3190000,0.05,0.15,0,348,128600809,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3200000,20190719,20190531,C,3200000,0.05,0.15,0,73167,127972954,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3210000,20190719,20190529,C,3210000,0,0.15,0,496,128827374,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3220000,20190719,20190529,C,3220000,0,0.15,0,34,128827375,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3225000,20190719,20190529,C,3225000,0,0.15,0,49,128526707,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3230000,20190719,20190508,C,3230000,0,0.15,0,26,128827376,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3250000,20190719,20190531,C,3250000,0.05,0.1,0,2306,128337765,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3275000,20190719,20190529,C,3275000,0,0.1,0,13,128827377,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3300000,20190719,20190530,C,3300000,0,0.1,0,514,127972955,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3350000,20190719,20190508,C,3350000,0,0.1,0,61,128827378,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3400000,20190719,20190510,C,3400000,0,0.1,0,477,127972956,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3500000,20190719,20190516,C,3500000,0,0.1,0,114,127972957,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3600000,20190719,20190520,C,3600000,0,0.1,0,166,128001434,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3700000,20190719,20190502,C,3700000,0,0.1,0,4,128129059,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719C3800000,20190719,20190517,C,3800000,0,0.1,0,43,128129060,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1000000,20190719,20190530,P,1000000,0,0.1,0,12773,128142624,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1100000,20190719,,P,1100000,0,0.05,0,0,128142625,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1200000,20190719,20190531,P,1200000,0,0.05,0,25173,127972958,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1300000,20190719,20190522,P,1300000,0,0.1,0,138,127972959,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1375000,20190719,20190403,P,1375000,0,0.1,0,180,128192173,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1400000,20190719,20190522,P,1400000,0,0.15,0,3618,127972960,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1425000,20190719,20190514,P,1425000,0,0.15,0,321,127972961,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1450000,20190719,20190528,P,1450000,0.05,0.15,0,77,127972962,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1475000,20190719,20190528,P,1475000,0.05,0.15,0,118,127972963,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1500000,20190719,20190531,P,1500000,0.05,0.15,0,3696,127972964,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1525000,20190719,20190528,P,1525000,0.05,0.2,0,130,127972965,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1550000,20190719,20190530,P,1550000,0.1,0.2,0,8731,127972966,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1575000,20190719,20190529,P,1575000,0.1,0.2,0,3541,127972967,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1600000,20190719,20190603,P,1600000,0.1,0.2,1,13747,127972968,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1625000,20190719,20190530,P,1625000,0.1,0.25,0,5747,127972969,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1650000,20190719,20190530,P,1650000,0.15,0.25,0,13055,127972970,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1675000,20190719,20190517,P,1675000,0.15,0.3,0,263,127972971,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1700000,20190719,20190603,P,1700000,0.15,0.3,5,24328,127972972,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1725000,20190719,20190603,P,1725000,0.2,0.3,3000,175,127972973,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1750000,20190719,20190603,P,1750000,0.2,0.35,25,6565,127972974,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1775000,20190719,20190603,P,1775000,0.25,0.35,5,3331,127972975,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1800000,20190719,20190530,P,1800000,0.25,0.4,0,9902,127972976,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1825000,20190719,20190603,P,1825000,0.3,0.45,5,105,127972977,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1850000,20190719,20190529,P,1850000,0.35,0.5,0,8607,127972978,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1875000,20190719,20190529,P,1875000,0.4,0.5,0,85,127972979,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1900000,20190719,20190531,P,1900000,0.45,0.55,0,17088,127972980,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1925000,20190719,20190603,P,1925000,0.5,0.6,20,1713,127972981,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1930000,20190719,,P,1930000,0.5,0.6,0,0,129231364,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1940000,20190719,,P,1940000,0.5,0.65,0,0,129231365,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1950000,20190719,20190531,P,1950000,0.55,0.65,0,6097,127972982,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1960000,20190719,,P,1960000,0.55,0.7,0,0,129210046,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1970000,20190719,20190529,P,1970000,0.6,0.7,0,2128,128396616,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1975000,20190719,20190529,P,1975000,0.6,0.75,0,244,127972983,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1980000,20190719,20190530,P,1980000,0.6,0.75,0,87,128396617,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P1990000,20190719,20190517,P,1990000,0.65,0.75,0,244,128337766,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2000000,20190719,20190603,P,2000000,0.7,0.8,11,12711,127972984,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2010000,20190719,20190521,P,2010000,0.7,0.85,0,200,128337767,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2020000,20190719,20190515,P,2020000,0.75,0.85,0,144,128337768,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2025000,20190719,20190603,P,2025000,0.75,0.9,1,7976,127972985,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2030000,20190719,20190513,P,2030000,0.75,0.9,0,82,128337769,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2040000,20190719,20190517,P,2040000,0.8,0.95,0,83,128337770,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2050000,20190719,20190603,P,2050000,0.85,1,10,5975,127972986,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2060000,20190719,20190513,P,2060000,0.9,1,0,80,128337771,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2070000,20190719,20190523,P,2070000,0.9,1.05,0,76,128337772,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2075000,20190719,20190603,P,2075000,0.95,1.1,200,404,127972987,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2080000,20190719,20190528,P,2080000,0.95,1.1,0,319,128337773,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2090000,20190719,20190529,P,2090000,1,1.15,0,82,128337774,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2100000,20190719,20190603,P,2100000,1.05,1.2,85,5431,127972988,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2110000,20190719,20190529,P,2110000,1.1,1.25,0,354,128337775,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2120000,20190719,20190530,P,2120000,1.15,1.3,0,73,128337776,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2125000,20190719,20190603,P,2125000,1.2,1.35,90,508,127972989,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2130000,20190719,20190529,P,2130000,1.25,1.35,0,182,128337777,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2140000,20190719,20190529,P,2140000,1.3,1.45,0,71,128337778,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2150000,20190719,20190603,P,2150000,1.35,1.5,72,2257,127972990,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2160000,20190719,20190603,P,2160000,1.45,1.6,20,631,128337779,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2170000,20190719,20190603,P,2170000,1.5,1.65,43,177,128337780,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2175000,20190719,20190531,P,2175000,1.55,1.7,0,1444,127972991,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2180000,20190719,20190521,P,2180000,1.6,1.75,0,1080,128337781,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2190000,20190719,20190513,P,2190000,1.7,1.8,0,605,128337782,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2200000,20190719,20190603,P,2200000,1.75,1.9,125,6925,127972992,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2205000,20190719,20190603,P,2205000,1.8,1.95,100,0,129231366,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2210000,20190719,20190529,P,2210000,1.85,2,0,275,128337783,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2215000,20190719,,P,2215000,1.9,2.05,0,0,129231367,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2220000,20190719,20190603,P,2220000,1.95,2.1,4,130,128337784,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2225000,20190719,20190603,P,2225000,2,2.15,173,800,127972993,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2230000,20190719,20190513,P,2230000,2.1,2.25,0,91,128337785,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2235000,20190719,,P,2235000,2.15,2.3,0,0,129210047,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2240000,20190719,20190529,P,2240000,2.2,2.35,0,242,128337786,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2245000,20190719,20190603,P,2245000,2.25,2.4,3,9,128396618,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2250000,20190719,20190603,P,2250000,2.3,2.5,410,3348,127972994,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2255000,20190719,20190529,P,2255000,2.4,2.55,0,114,128396619,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2260000,20190719,20190603,P,2260000,2.45,2.6,10,70,128337787,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2265000,20190719,20190531,P,2265000,2.55,2.7,0,143,128396620,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2270000,20190719,20190603,P,2270000,2.6,2.75,1,120,128337788,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2275000,20190719,20190603,P,2275000,2.7,2.85,7,3727,127972995,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2280000,20190719,20190603,P,2280000,2.75,2.9,17,195,128337789,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2285000,20190719,20190411,P,2285000,2.85,3,0,353,128337790,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2290000,20190719,20190603,P,2290000,2.95,3.1,1,100,128337791,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2295000,20190719,20190531,P,2295000,3,3.2,0,122,128337792,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2300000,20190719,20190603,P,2300000,3.1,3.3,88,7649,127972996,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2305000,20190719,20190531,P,2305000,3.2,3.4,0,767,128337793,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2310000,20190719,20190603,P,2310000,3.3,3.5,1,241,128337794,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2315000,20190719,20190603,P,2315000,3.4,3.6,68,428,128337795,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2320000,20190719,20190603,P,2320000,3.5,3.7,63,114,128337796,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2325000,20190719,20190603,P,2325000,3.6,3.8,269,3525,127972997,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2330000,20190719,20190528,P,2330000,3.7,3.9,0,414,128337797,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2335000,20190719,20190603,P,2335000,3.8,4.1,30,195,128337798,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2340000,20190719,20190520,P,2340000,3.9,4.2,0,155,128337799,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2345000,20190719,20190510,P,2345000,4.1,4.3,0,150,128337800,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2350000,20190719,20190603,P,2350000,4.2,4.4,1274,2884,127972998,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2355000,20190719,20190603,P,2355000,4.3,4.6,34,103,128337801,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2360000,20190719,20190603,P,2360000,4.5,4.7,10,885,128337802,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2365000,20190719,20190603,P,2365000,4.6,4.9,11,311,128337803,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2370000,20190719,20190603,P,2370000,4.8,5,10,211,128337804,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2375000,20190719,20190603,P,2375000,4.9,5.2,6,1556,127972999,2746.220064,1,CBOE S&P 500 INDEX,E
108105,20190603,SPX 190719P2380000,20190719,20190603,P,2380000,5.1,5.4,10,237,128337805,2746.220064,1,CBOE S&P 500 INDEX,E
